,Date,Sales,Day before holiday,Non Holiday date,Day after holiday,Non Holiday,Payment Week,Weekend,No. of competitors,Quarterly Average sale,Montly Average sale,Qtrly sales std dev,Monthly sale std dev,dayofweek,month,sin_dow,lag_1,lag_7,lag_3,lag_5,rolling_mean_7
179,2018-08-19,188,0,1,0,1,0,1,9,134,134,23,24,6,8,-0.7818314824680299,155.0,153.0,121.0,106.0,141.28571428571428
180,2018-08-20,141,0,1,0,1,0,0,10,134,134,23,24,0,8,0.0,188.0,139.0,149.0,131.0,141.57142857142858
181,2018-08-21,109,0,1,0,1,0,0,10,134,134,23,24,1,8,0.7818314824680298,141.0,106.0,155.0,121.0,142.0
182,2018-08-22,121,0,1,0,1,0,0,10,134,134,23,24,2,8,0.9749279121818236,109.0,131.0,188.0,149.0,140.57142857142858
183,2018-08-23,144,0,1,0,1,0,0,10,134,134,23,24,3,8,0.43388373911755823,121.0,121.0,141.0,155.0,143.85714285714286
184,2018-08-24,130,0,1,0,1,0,0,10,134,134,23,24,4,8,-0.433883739117558,144.0,149.0,109.0,188.0,141.14285714285714
185,2018-08-25,112,0,1,0,1,0,1,10,134,134,23,24,5,8,-0.9749279121818236,130.0,155.0,121.0,141.0,135.0
186,2018-08-26,134,0,1,0,1,0,1,10,134,134,23,24,6,8,-0.7818314824680299,112.0,188.0,144.0,109.0,127.28571428571429
187,2018-08-27,163,0,1,0,1,0,0,10,134,134,23,24,0,8,0.0,134.0,141.0,130.0,121.0,130.42857142857142
188,2018-08-28,132,0,1,0,1,1,0,10,134,134,23,24,1,8,0.7818314824680298,163.0,109.0,112.0,144.0,133.71428571428572
189,2018-08-29,119,0,1,0,1,1,0,10,134,134,23,24,2,8,0.9749279121818236,132.0,121.0,134.0,130.0,133.42857142857142
190,2018-08-30,124,0,1,0,1,1,0,10,134,134,23,24,3,8,0.43388373911755823,119.0,144.0,163.0,112.0,130.57142857142858
191,2018-08-31,91,0,1,0,1,1,0,10,134,134,23,24,4,8,-0.433883739117558,124.0,130.0,132.0,134.0,125.0
192,2018-09-01,104,0,1,0,1,0,1,10,136,122,38,33,5,9,-0.9749279121818236,91.0,112.0,119.0,163.0,123.85714285714286
193,2018-09-02,111,0,1,0,1,0,1,10,136,137,38,41,6,9,-0.7818314824680299,104.0,134.0,124.0,132.0,120.57142857142857
194,2018-09-03,103,0,1,0,1,0,0,10,136,139,38,36,0,9,0.0,111.0,163.0,91.0,119.0,112.0
195,2018-09-04,134,0,1,0,1,0,0,10,137,129,24,21,1,9,0.7818314824680298,103.0,132.0,104.0,124.0,112.28571428571429
196,2018-09-05,119,0,1,0,1,1,0,10,137,138,24,29,2,9,0.9749279121818236,134.0,119.0,111.0,91.0,112.28571428571429
197,2018-09-06,106,0,1,0,1,1,0,10,137,144,24,20,3,9,0.43388373911755823,119.0,124.0,103.0,104.0,109.71428571428571
198,2018-09-07,129,0,1,0,0,1,0,10,134,130,23,21,4,9,-0.433883739117558,106.0,91.0,134.0,111.0,115.14285714285714
199,2018-09-08,113,0,1,0,1,1,1,10,134,134,23,24,5,9,-0.9749279121818236,129.0,104.0,119.0,103.0,116.42857142857143
200,2018-09-09,155,0,1,0,1,1,1,10,134,141,23,23,6,9,-0.7818314824680299,113.0,111.0,106.0,134.0,122.71428571428571
201,2018-09-10,136,0,1,0,1,1,0,10,133,129,46,31,0,9,0.0,155.0,103.0,129.0,119.0,127.42857142857143
202,2018-09-11,104,0,1,0,1,0,0,10,133,134,46,29,1,9,0.7818314824680298,136.0,134.0,113.0,106.0,123.14285714285714
203,2018-09-12,129,0,1,0,1,0,0,10,133,135,46,68,2,9,0.9749279121818236,104.0,119.0,155.0,129.0,124.57142857142857
204,2018-09-13,109,0,1,0,1,0,0,10,134,141,23,23,3,9,0.43388373911755823,129.0,106.0,136.0,113.0,125.0
205,2018-09-14,128,0,1,0,1,0,0,10,134,141,23,23,4,9,-0.433883739117558,109.0,129.0,104.0,155.0,124.85714285714286
206,2018-09-15,159,0,1,0,1,0,1,10,134,141,23,23,5,9,-0.9749279121818236,128.0,113.0,129.0,136.0,131.42857142857142
207,2018-09-16,177,0,1,0,1,0,1,10,134,141,23,23,6,9,-0.7818314824680299,159.0,155.0,109.0,104.0,134.57142857142858
208,2018-09-17,130,0,1,0,1,0,0,10,134,141,23,23,0,9,0.0,177.0,136.0,128.0,129.0,133.71428571428572
209,2018-09-18,152,0,1,0,1,0,0,10,134,141,23,23,1,9,0.7818314824680298,130.0,104.0,159.0,109.0,140.57142857142858
210,2018-09-19,105,0,1,0,1,0,0,10,134,141,23,23,2,9,0.9749279121818236,152.0,129.0,177.0,128.0,137.14285714285714
211,2018-09-20,129,0,1,0,1,0,0,10,134,141,23,23,3,9,0.43388373911755823,105.0,109.0,130.0,159.0,140.0
212,2018-09-21,115,0,1,0,1,0,0,10,134,141,23,23,4,9,-0.433883739117558,129.0,128.0,152.0,177.0,138.14285714285714
213,2018-09-22,148,0,1,0,1,0,1,10,134,141,23,23,5,9,-0.9749279121818236,115.0,159.0,105.0,130.0,136.57142857142858
214,2018-09-23,109,0,1,0,1,0,1,10,134,141,23,23,6,9,-0.7818314824680299,148.0,177.0,129.0,152.0,126.85714285714286
215,2018-09-24,130,0,1,0,1,0,0,10,134,141,23,23,0,9,0.0,109.0,130.0,115.0,105.0,126.85714285714286
216,2018-09-25,123,0,1,0,1,0,0,10,134,141,23,23,1,9,0.7818314824680298,130.0,152.0,148.0,129.0,122.71428571428571
217,2018-09-26,109,0,1,0,1,0,0,10,134,141,23,23,2,9,0.9749279121818236,123.0,105.0,109.0,115.0,123.28571428571429
218,2018-09-27,143,0,1,0,1,0,0,10,134,141,23,23,3,9,0.43388373911755823,109.0,129.0,130.0,148.0,125.28571428571429
219,2018-09-28,129,0,1,0,1,1,0,10,134,141,23,23,4,9,-0.433883739117558,143.0,115.0,123.0,109.0,127.28571428571429
220,2018-09-29,151,0,1,0,1,1,1,10,134,141,23,23,5,9,-0.9749279121818236,129.0,148.0,109.0,130.0,127.71428571428571
221,2018-09-30,166,0,1,0,1,1,1,10,134,141,23,23,6,9,-0.7818314824680299,151.0,109.0,143.0,123.0,135.85714285714286
222,2018-10-01,131,0,1,0,1,0,0,10,136,122,38,33,0,10,0.0,166.0,130.0,129.0,109.0,136.0
223,2018-10-02,155,0,1,0,1,0,0,10,136,137,38,41,1,10,0.7818314824680298,131.0,123.0,151.0,143.0,140.57142857142858
224,2018-10-03,148,0,1,0,1,0,0,10,136,139,38,36,2,10,0.9749279121818236,155.0,109.0,166.0,129.0,146.14285714285714
225,2018-10-04,104,0,1,0,1,0,0,10,137,129,24,21,3,10,0.43388373911755823,148.0,143.0,131.0,151.0,140.57142857142858
226,2018-10-05,121,0,1,0,1,1,0,10,137,138,24,29,4,10,-0.433883739117558,104.0,129.0,155.0,166.0,139.42857142857142
227,2018-10-06,132,0,1,0,1,1,1,10,137,144,24,20,5,10,-0.9749279121818236,121.0,151.0,148.0,131.0,136.71428571428572
228,2018-10-07,122,0,1,0,1,1,1,10,134,130,23,21,6,10,-0.7818314824680299,132.0,166.0,104.0,155.0,130.42857142857142
229,2018-10-08,109,0,1,0,1,1,0,10,134,134,23,24,0,10,0.0,122.0,131.0,121.0,148.0,127.28571428571429
230,2018-10-09,128,0,1,0,1,1,0,10,134,141,23,23,1,10,0.7818314824680298,109.0,155.0,132.0,104.0,123.42857142857143
231,2018-10-10,100,0,1,0,1,1,0,10,133,129,46,31,2,10,0.9749279121818236,128.0,148.0,122.0,121.0,116.57142857142857
232,2018-10-11,89,0,1,0,1,0,0,10,133,134,46,29,3,10,0.43388373911755823,100.0,104.0,109.0,132.0,114.42857142857143
233,2018-10-13,88,0,1,0,1,0,1,10,133,129,46,31,5,10,-0.9749279121818236,89.0,121.0,128.0,122.0,109.71428571428571
234,2018-10-14,73,0,1,0,1,0,1,10,133,129,46,31,6,10,-0.7818314824680299,88.0,132.0,100.0,109.0,101.28571428571429
235,2018-10-15,104,0,1,0,1,0,0,10,133,129,46,31,0,10,0.0,73.0,122.0,89.0,128.0,98.71428571428571
236,2018-10-16,111,0,1,0,1,0,0,10,133,129,46,31,1,10,0.7818314824680298,104.0,109.0,88.0,100.0,99.0
237,2018-10-17,125,0,1,0,1,0,0,10,133,129,46,31,2,10,0.9749279121818236,111.0,128.0,73.0,89.0,98.57142857142857
238,2018-10-18,101,0,1,0,1,0,0,10,133,129,46,31,3,10,0.43388373911755823,125.0,100.0,104.0,88.0,98.71428571428571
239,2018-10-19,153,0,1,0,1,0,0,10,133,129,46,31,4,10,-0.433883739117558,101.0,89.0,111.0,73.0,107.85714285714286
240,2018-10-20,131,0,1,0,1,0,1,10,133,129,46,31,5,10,-0.9749279121818236,153.0,88.0,125.0,104.0,114.0
241,2018-10-21,121,0,1,0,1,0,1,10,133,129,46,31,6,10,-0.7818314824680299,131.0,73.0,101.0,111.0,120.85714285714286
242,2018-10-22,141,0,1,0,1,0,0,10,133,129,46,31,0,10,0.0,121.0,104.0,153.0,125.0,126.14285714285714
243,2018-10-23,144,0,1,0,1,0,0,10,133,129,46,31,1,10,0.7818314824680298,141.0,111.0,131.0,101.0,130.85714285714286
244,2018-10-24,163,0,1,0,1,0,0,10,133,129,46,31,2,10,0.9749279121818236,144.0,125.0,121.0,153.0,136.28571428571428
245,2018-10-25,104,0,1,0,1,0,0,10,133,129,46,31,3,10,0.43388373911755823,163.0,101.0,141.0,131.0,136.71428571428572
246,2018-10-26,130,0,1,0,1,0,0,10,133,129,46,31,4,10,-0.433883739117558,104.0,153.0,144.0,121.0,133.42857142857142
247,2018-10-27,128,0,1,0,1,0,1,10,133,129,46,31,5,10,-0.9749279121818236,130.0,131.0,163.0,141.0,133.0
248,2018-10-28,116,0,1,0,1,1,1,10,133,129,46,31,6,10,-0.7818314824680299,128.0,121.0,104.0,144.0,132.28571428571428
249,2018-10-29,104,0,1,0,1,1,0,10,133,129,46,31,0,10,0.0,116.0,141.0,130.0,163.0,127.0
250,2018-10-30,129,0,1,0,1,1,0,10,133,129,46,31,1,10,0.7818314824680298,104.0,144.0,128.0,104.0,124.85714285714286
251,2018-10-31,136,0,1,0,1,1,0,10,133,129,46,31,2,10,0.9749279121818236,129.0,163.0,116.0,130.0,121.0
252,2018-11-01,88,0,1,0,1,0,0,10,136,122,38,33,3,11,0.43388373911755823,136.0,104.0,104.0,128.0,118.71428571428571
253,2018-11-03,90,0,1,0,1,0,1,10,136,139,38,36,5,11,-0.9749279121818236,88.0,130.0,129.0,116.0,113.0
254,2018-11-04,122,0,1,0,1,0,1,10,137,129,24,21,6,11,-0.7818314824680299,90.0,128.0,136.0,104.0,112.14285714285714
255,2018-11-05,108,0,1,0,1,1,0,10,137,138,24,29,0,11,0.0,122.0,116.0,88.0,129.0,111.0
256,2018-11-06,115,0,1,0,1,1,0,10,137,144,24,20,1,11,0.7818314824680298,108.0,104.0,90.0,136.0,112.57142857142857
257,2018-11-07,129,0,1,0,1,1,0,10,134,130,23,21,2,11,0.9749279121818236,115.0,129.0,122.0,88.0,112.57142857142857
258,2018-11-08,100,0,1,0,1,1,0,10,134,134,23,24,3,11,0.43388373911755823,129.0,136.0,108.0,90.0,107.42857142857143
259,2018-11-09,109,0,1,0,1,1,0,10,134,141,23,23,4,11,-0.433883739117558,100.0,88.0,115.0,122.0,110.42857142857143
260,2018-11-10,73,0,1,0,1,1,1,10,133,129,46,31,5,11,-0.9749279121818236,109.0,90.0,129.0,108.0,108.0
261,2018-11-11,153,0,1,0,1,0,1,10,133,134,46,29,6,11,-0.7818314824680299,73.0,122.0,100.0,115.0,112.42857142857143
262,2018-11-12,104,0,1,0,1,0,0,10,133,135,46,68,0,11,0.0,153.0,108.0,109.0,129.0,111.85714285714286
263,2018-11-13,106,0,1,0,1,0,0,10,133,134,46,29,1,11,0.7818314824680298,104.0,115.0,73.0,100.0,110.57142857142857
264,2018-11-14,125,0,1,0,1,0,0,10,133,134,46,29,2,11,0.9749279121818236,106.0,129.0,153.0,109.0,110.0
265,2018-11-15,123,0,1,0,0,0,0,10,133,134,46,29,3,11,0.43388373911755823,125.0,100.0,104.0,73.0,113.28571428571429
266,2018-11-16,89,0,1,0,0,0,0,10,133,134,46,29,4,11,-0.433883739117558,123.0,109.0,106.0,153.0,110.42857142857143
267,2018-11-17,106,0,1,0,1,0,1,10,133,134,46,29,5,11,-0.9749279121818236,89.0,73.0,125.0,104.0,115.14285714285714
268,2018-11-18,122,0,1,0,1,0,1,10,133,134,46,29,6,11,-0.7818314824680299,106.0,153.0,123.0,106.0,110.71428571428571
269,2018-11-19,89,0,1,0,1,0,0,10,133,134,46,29,0,11,0.0,122.0,104.0,89.0,125.0,108.57142857142857
270,2018-11-20,148,0,1,0,1,0,0,10,133,134,46,29,1,11,0.7818314824680298,89.0,106.0,106.0,123.0,114.57142857142857
271,2018-11-21,131,0,1,0,1,0,0,10,133,134,46,29,2,11,0.9749279121818236,148.0,125.0,122.0,89.0,115.42857142857143
272,2018-11-22,154,0,1,0,1,0,0,10,133,134,46,29,3,11,0.43388373911755823,131.0,123.0,89.0,106.0,119.85714285714286
273,2018-11-23,148,0,1,0,1,0,0,10,133,134,46,29,4,11,-0.433883739117558,154.0,89.0,148.0,122.0,128.28571428571428
274,2018-11-24,107,0,1,0,1,0,1,10,133,134,46,29,5,11,-0.9749279121818236,148.0,106.0,131.0,89.0,128.42857142857142
275,2018-11-25,139,0,1,0,1,0,1,10,133,134,46,29,6,11,-0.7818314824680299,107.0,122.0,154.0,148.0,130.85714285714286
276,2018-11-26,119,0,1,0,1,0,0,10,133,134,46,29,0,11,0.0,139.0,89.0,148.0,131.0,135.14285714285714
277,2018-11-27,148,0,1,0,1,0,0,10,133,134,46,29,1,11,0.7818314824680298,119.0,148.0,107.0,154.0,135.14285714285714
278,2018-11-28,137,0,1,0,1,1,0,10,133,134,46,29,2,11,0.9749279121818236,148.0,131.0,139.0,148.0,136.0
279,2018-11-29,151,0,1,0,1,1,0,10,133,134,46,29,3,11,0.43388373911755823,137.0,154.0,119.0,107.0,135.57142857142858
280,2018-11-30,164,0,1,0,1,1,0,10,133,134,46,29,4,11,-0.433883739117558,151.0,148.0,148.0,139.0,137.85714285714286
281,2018-12-01,128,0,1,0,1,0,1,10,136,122,38,33,5,12,-0.9749279121818236,164.0,107.0,137.0,119.0,140.85714285714286
282,2018-12-02,158,0,1,0,1,0,1,10,136,137,38,41,6,12,-0.7818314824680299,128.0,139.0,151.0,148.0,143.57142857142858
283,2018-12-03,139,0,1,0,1,0,0,10,136,139,38,36,0,12,0.0,158.0,119.0,164.0,137.0,146.42857142857142
284,2018-12-04,151,0,1,0,1,0,0,10,137,129,24,21,1,12,0.7818314824680298,139.0,148.0,128.0,151.0,146.85714285714286
285,2018-12-05,166,0,1,0,1,1,0,10,137,138,24,29,2,12,0.9749279121818236,151.0,137.0,158.0,164.0,151.0
286,2018-12-06,128,0,1,0,1,1,0,10,137,144,24,20,3,12,0.43388373911755823,166.0,151.0,139.0,128.0,147.71428571428572
287,2018-12-07,155,0,1,0,1,1,0,10,134,130,23,21,4,12,-0.433883739117558,128.0,164.0,151.0,158.0,146.42857142857142
288,2018-12-08,139,0,1,0,1,1,1,10,134,134,23,24,5,12,-0.9749279121818236,155.0,128.0,166.0,139.0,148.0
289,2018-12-09,167,0,1,0,1,1,1,10,134,141,23,23,6,12,-0.7818314824680299,139.0,158.0,128.0,151.0,149.28571428571428
290,2018-12-10,149,0,1,0,1,1,0,10,133,129,46,31,0,12,0.0,167.0,139.0,155.0,166.0,150.71428571428572
291,2018-12-11,153,0,1,0,1,0,0,10,133,134,46,29,1,12,0.7818314824680298,149.0,151.0,139.0,128.0,151.0
292,2018-12-12,149,0,1,0,1,0,0,10,133,135,46,68,2,12,0.9749279121818236,153.0,166.0,167.0,155.0,148.57142857142858
293,2018-12-13,186,0,1,0,1,0,0,10,133,135,46,68,3,12,0.43388373911755823,149.0,128.0,149.0,139.0,156.85714285714286
294,2018-12-14,155,0,1,0,1,0,0,10,133,135,46,68,4,12,-0.433883739117558,186.0,155.0,153.0,167.0,156.85714285714286
295,2018-12-15,161,0,1,0,1,0,1,10,133,135,46,68,5,12,-0.9749279121818236,155.0,139.0,149.0,149.0,160.0
296,2018-12-16,183,0,1,0,1,0,1,10,133,135,46,68,6,12,-0.7818314824680299,161.0,167.0,186.0,153.0,162.28571428571428
297,2018-12-17,152,0,1,0,1,0,0,10,133,135,46,68,0,12,0.0,183.0,149.0,155.0,149.0,162.71428571428572
298,2018-12-18,139,0,1,0,1,0,0,10,133,135,46,68,1,12,0.7818314824680298,152.0,153.0,161.0,186.0,160.71428571428572
299,2018-12-19,168,0,1,0,1,0,0,10,133,135,46,68,2,12,0.9749279121818236,139.0,149.0,183.0,155.0,163.42857142857142
300,2018-12-20,175,0,1,0,1,0,0,10,133,135,46,68,3,12,0.43388373911755823,168.0,186.0,152.0,161.0,161.85714285714286
301,2018-12-21,164,1,0,0,1,0,0,10,133,135,46,68,4,12,-0.433883739117558,175.0,155.0,139.0,183.0,163.14285714285714
302,2018-12-26,139,1,0,1,1,0,0,10,133,135,46,68,2,12,0.9749279121818236,164.0,161.0,168.0,152.0,160.0
303,2018-12-27,108,1,0,1,1,0,0,10,133,135,46,68,3,12,0.43388373911755823,139.0,183.0,175.0,139.0,149.28571428571428
304,2018-12-28,126,1,0,0,1,1,0,10,133,135,46,68,4,12,-0.433883739117558,108.0,152.0,164.0,168.0,145.57142857142858
305,2019-01-02,87,0,0,1,1,0,0,10,116,119,27,29,2,1,0.9749279121818236,126.0,139.0,139.0,175.0,138.14285714285714
306,2019-01-03,99,0,0,1,1,0,0,10,116,119,27,26,3,1,0.43388373911755823,87.0,168.0,108.0,164.0,128.28571428571428
307,2019-01-04,81,0,1,0,1,0,0,10,118,116,26,34,4,1,-0.433883739117558,99.0,175.0,126.0,139.0,114.85714285714286
308,2019-01-05,79,0,1,0,1,1,1,10,118,116,26,26,5,1,-0.9749279121818236,81.0,164.0,87.0,108.0,102.71428571428571
309,2019-01-06,89,0,1,0,1,1,1,10,118,121,26,17,6,1,-0.7818314824680299,79.0,139.0,99.0,126.0,95.57142857142857
310,2019-01-07,105,0,1,0,1,1,0,10,118,116,23,19,0,1,0.0,89.0,108.0,81.0,87.0,95.14285714285714
311,2019-01-08,87,0,1,0,1,1,0,10,118,117,23,24,1,1,0.7818314824680298,105.0,126.0,79.0,99.0,89.57142857142857
312,2019-01-09,98,0,1,0,1,1,0,10,118,122,23,25,2,1,0.9749279121818236,87.0,87.0,89.0,81.0,91.14285714285714
313,2019-01-10,101,0,1,0,1,1,0,10,122,124,35,23,3,1,0.43388373911755823,98.0,99.0,105.0,79.0,91.42857142857143
314,2019-01-11,85,0,1,0,1,0,0,10,122,125,35,20,4,1,-0.433883739117558,101.0,81.0,87.0,89.0,92.0
315,2019-01-13,86,0,1,0,1,0,1,10,116,109,27,26,6,1,-0.7818314824680299,85.0,79.0,98.0,105.0,93.0
316,2019-01-14,94,0,1,0,1,0,0,10,116,109,27,26,0,1,0.0,86.0,89.0,101.0,87.0,93.71428571428571
317,2019-01-15,128,0,1,0,1,0,0,10,116,109,27,26,1,1,0.7818314824680298,94.0,105.0,85.0,98.0,97.0
318,2019-01-16,113,0,1,0,1,0,0,10,116,109,27,26,2,1,0.9749279121818236,128.0,87.0,86.0,101.0,100.71428571428571
319,2019-01-17,97,0,1,0,1,0,0,10,116,109,27,26,3,1,0.43388373911755823,113.0,98.0,94.0,85.0,100.57142857142857
320,2019-01-18,100,0,1,0,1,0,0,10,116,109,27,26,4,1,-0.433883739117558,97.0,101.0,128.0,86.0,100.42857142857143
321,2019-01-19,78,0,1,0,1,0,1,10,116,109,27,26,5,1,-0.9749279121818236,100.0,85.0,113.0,94.0,99.42857142857143
322,2019-01-20,104,0,1,0,1,0,1,10,116,109,27,26,6,1,-0.7818314824680299,78.0,86.0,97.0,128.0,102.0
323,2019-01-21,128,0,1,0,1,0,0,10,116,109,27,26,0,1,0.0,104.0,94.0,100.0,113.0,106.85714285714286
324,2019-01-22,119,0,1,0,1,0,0,10,116,109,27,26,1,1,0.7818314824680298,128.0,128.0,78.0,97.0,105.57142857142857
325,2019-01-23,130,0,1,0,1,0,0,10,116,109,27,26,2,1,0.9749279121818236,119.0,113.0,104.0,100.0,108.0
326,2019-01-24,125,0,1,0,1,0,0,10,116,109,27,26,3,1,0.43388373911755823,130.0,97.0,128.0,78.0,112.0
327,2019-01-25,117,0,1,0,1,0,0,10,116,109,27,26,4,1,-0.433883739117558,125.0,100.0,119.0,104.0,114.42857142857143
328,2019-01-26,105,0,1,0,1,0,1,10,116,109,27,26,5,1,-0.9749279121818236,117.0,78.0,130.0,128.0,118.28571428571429
329,2019-01-27,120,0,1,0,1,0,1,10,116,109,27,26,6,1,-0.7818314824680299,105.0,104.0,125.0,119.0,120.57142857142857
330,2019-01-28,106,0,1,0,1,1,0,10,116,109,27,26,0,1,0.0,120.0,128.0,117.0,130.0,117.42857142857143
331,2019-01-29,98,0,1,0,1,1,0,10,116,109,27,26,1,1,0.7818314824680298,106.0,119.0,105.0,125.0,114.42857142857143
332,2019-01-30,86,0,1,0,1,1,0,10,116,109,27,26,2,1,0.9749279121818236,98.0,130.0,120.0,117.0,108.14285714285714
333,2019-01-31,127,0,1,0,1,1,0,10,116,109,27,26,3,1,0.43388373911755823,86.0,125.0,106.0,105.0,108.42857142857143
334,2019-02-01,106,0,1,0,1,0,0,10,116,109,27,26,4,2,-0.433883739117558,127.0,117.0,98.0,120.0,106.85714285714286
335,2019-02-02,95,0,1,0,1,0,1,10,116,119,27,29,5,2,-0.9749279121818236,106.0,105.0,86.0,106.0,105.42857142857143
336,2019-02-03,108,0,1,0,1,0,1,10,116,119,27,26,6,2,-0.7818314824680299,95.0,120.0,127.0,98.0,103.71428571428571
337,2019-02-04,117,0,1,0,1,0,0,10,118,116,26,34,0,2,0.0,108.0,106.0,106.0,86.0,105.28571428571429
338,2019-02-05,126,0,1,0,1,1,0,10,118,116,26,26,1,2,0.7818314824680298,117.0,98.0,95.0,127.0,109.28571428571429
339,2019-02-06,148,0,1,0,1,1,0,10,118,121,26,17,2,2,0.9749279121818236,126.0,86.0,108.0,106.0,118.14285714285714
340,2019-02-07,131,0,1,0,1,1,0,10,118,116,23,19,3,2,0.43388373911755823,148.0,127.0,117.0,95.0,118.71428571428571
341,2019-02-08,134,0,1,0,1,1,0,10,118,117,23,24,4,2,-0.433883739117558,131.0,106.0,126.0,108.0,122.71428571428571
342,2019-02-09,159,0,1,0,1,1,1,10,118,122,23,25,5,2,-0.9749279121818236,134.0,95.0,148.0,117.0,131.85714285714286
343,2019-02-10,130,0,1,0,1,1,1,10,122,124,35,23,6,2,-0.7818314824680299,159.0,108.0,131.0,126.0,135.0
344,2019-02-11,139,0,1,0,1,0,0,10,122,125,35,20,0,2,0.0,130.0,117.0,134.0,148.0,138.14285714285714
345,2019-02-12,117,0,1,0,1,0,0,10,122,118,35,53,1,2,0.7818314824680298,139.0,126.0,159.0,131.0,136.85714285714286
346,2019-02-13,142,0,1,0,1,0,0,10,116,119,27,29,2,2,0.9749279121818236,117.0,148.0,130.0,134.0,136.0
347,2019-02-14,128,0,1,0,1,0,0,10,116,119,27,29,3,2,0.43388373911755823,142.0,131.0,139.0,159.0,135.57142857142858
348,2019-02-15,99,0,1,0,1,0,0,10,116,119,27,29,4,2,-0.433883739117558,128.0,134.0,117.0,130.0,130.57142857142858
349,2019-02-16,128,0,1,0,1,0,1,10,116,119,27,29,5,2,-0.9749279121818236,99.0,159.0,142.0,139.0,126.14285714285714
350,2019-02-17,105,0,1,0,1,0,1,10,116,119,27,29,6,2,-0.7818314824680299,128.0,130.0,128.0,117.0,122.57142857142857
351,2019-02-18,138,0,1,0,1,0,0,10,116,119,27,29,0,2,0.0,105.0,139.0,99.0,142.0,122.42857142857143
352,2019-02-19,118,0,1,0,1,0,0,10,116,119,27,29,1,2,0.7818314824680298,138.0,117.0,128.0,128.0,122.57142857142857
353,2019-02-20,122,0,1,0,1,0,0,10,116,119,27,29,2,2,0.9749279121818236,118.0,142.0,105.0,99.0,119.71428571428571
354,2019-02-21,131,0,1,0,1,0,0,10,116,119,27,29,3,2,0.43388373911755823,122.0,128.0,138.0,128.0,120.14285714285714
355,2019-02-22,107,0,1,0,1,0,0,10,116,119,27,29,4,2,-0.433883739117558,131.0,99.0,118.0,105.0,121.28571428571429
356,2019-02-23,150,0,1,0,1,0,1,10,116,119,27,29,5,2,-0.9749279121818236,107.0,128.0,122.0,138.0,124.42857142857143
